"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-08","Ontario","2021A000235","Labour force","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066131","7.2.1.5.1.2","7557.3","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066131","7.2.1.5.1.2","7611.1","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066131","7.2.1.5.1.2","7590.0","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066131","7.2.1.5.1.2","7611.7","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066131","7.2.1.5.1.2","7584.5","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066131","7.2.1.5.1.2","7631.0","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064079","7.2.1.6.1.1","5762.2","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064079","7.2.1.6.1.1","5779.7","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064079","7.2.1.6.1.1","5763.5","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064079","7.2.1.6.1.1","5779.1","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064079","7.2.1.6.1.1","5770.7","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064079","7.2.1.6.1.1","5808.9","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066158","7.2.1.6.1.2","5764.7","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066158","7.2.1.6.1.2","5804.6","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066158","7.2.1.6.1.2","5765.3","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066158","7.2.1.6.1.2","5797.8","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066158","7.2.1.6.1.2","5746.6","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066158","7.2.1.6.1.2","5805.2","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064106","7.2.1.7.1.1","1799.7","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064106","7.2.1.7.1.1","1795.0","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064106","7.2.1.7.1.1","1806.2","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064106","7.2.1.7.1.1","1808.7","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064106","7.2.1.7.1.1","1839.8","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064106","7.2.1.7.1.1","1837.8","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066185","7.2.1.7.1.2","1792.7","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066185","7.2.1.7.1.2","1806.5","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066185","7.2.1.7.1.2","1824.8","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066185","7.2.1.7.1.2","1813.9","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066185","7.2.1.7.1.2","1837.9","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066185","7.2.1.7.1.2","1825.8","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063953","7.2.2.1.1.1","4663.5","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063953","7.2.2.1.1.1","4683.2","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063953","7.2.2.1.1.1","4670.8","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063953","7.2.2.1.1.1","4699.4","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063953","7.2.2.1.1.1","4720.4","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063953","7.2.2.1.1.1","4733.9","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066032","7.2.2.1.1.2","4757.7","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066032","7.2.2.1.1.2","4671.4","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066032","7.2.2.1.1.2","4648.4","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066032","7.2.2.1.1.2","4674.4","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066032","7.2.2.1.1.2","4658.7","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066032","7.2.2.1.1.2","4671.7","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581329","7.2.2.8.1.1","4403.0","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581329","7.2.2.8.1.1","4413.9","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581329","7.2.2.8.1.1","4396.4","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581329","7.2.2.8.1.1","4426.4","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581329","7.2.2.8.1.1","4433.7","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581329","7.2.2.8.1.1","4477.3","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581330","7.2.2.8.1.2","4489.3","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581330","7.2.2.8.1.2","4400.6","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581330","7.2.2.8.1.2","4372.1","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581330","7.2.2.8.1.2","4408.7","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581330","7.2.2.8.1.2","4383.9","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581330","7.2.2.8.1.2","4409.8","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063980","7.2.2.2.1.1","654.5","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063980","7.2.2.2.1.1","659.5","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063980","7.2.2.2.1.1","645.4","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063980","7.2.2.2.1.1","663.4","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063980","7.2.2.2.1.1","666.9","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063980","7.2.2.2.1.1","663.0","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066059","7.2.2.2.1.2","737.2","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066059","7.2.2.2.1.2","623.9","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066059","7.2.2.2.1.2","613.7","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066059","7.2.2.2.1.2","628.1","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066059","7.2.2.2.1.2","625.1","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066059","7.2.2.2.1.2","621.3","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066086","7.2.2.3.1.2","243.6","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066086","7.2.2.3.1.2","171.9","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066086","7.2.2.3.1.2","176.8","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066086","7.2.2.3.1.2","180.4","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066086","7.2.2.3.1.2","176.8","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066086","7.2.2.3.1.2","174.4","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066113","7.2.2.4.1.2","493.6","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066113","7.2.2.4.1.2","452.0","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066113","7.2.2.4.1.2","436.9","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066113","7.2.2.4.1.2","447.7","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066113","7.2.2.4.1.2","448.3","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066113","7.2.2.4.1.2","446.9","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064061","7.2.2.5.1.1","4009.0","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064061","7.2.2.5.1.1","4023.7","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064061","7.2.2.5.1.1","4025.4","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064061","7.2.2.5.1.1","4036.0","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064061","7.2.2.5.1.1","4053.5","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064061","7.2.2.5.1.1","4070.8","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066140","7.2.2.5.1.2","4020.4","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066140","7.2.2.5.1.2","4047.6","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066140","7.2.2.5.1.2","4034.8","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066140","7.2.2.5.1.2","4046.3","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066140","7.2.2.5.1.2","4033.6","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066140","7.2.2.5.1.2","4050.4","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064088","7.2.2.6.1.1","3026.0","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064088","7.2.2.6.1.1","3034.4","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064088","7.2.2.6.1.1","3023.5","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064088","7.2.2.6.1.1","3031.9","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064088","7.2.2.6.1.1","3039.5","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064088","7.2.2.6.1.1","3059.6","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066167","7.2.2.6.1.2","3030.7","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066167","7.2.2.6.1.2","3046.5","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066167","7.2.2.6.1.2","3018.7","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066167","7.2.2.6.1.2","3042.5","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066167","7.2.2.6.1.2","3029.0","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066167","7.2.2.6.1.2","3051.3","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064115","7.2.2.7.1.1","983.1","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064115","7.2.2.7.1.1","989.4","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064115","7.2.2.7.1.1","1001.9","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064115","7.2.2.7.1.1","1004.1","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064115","7.2.2.7.1.1","1014.0","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064115","7.2.2.7.1.1","1011.3","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066194","7.2.2.7.1.2","989.7","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066194","7.2.2.7.1.2","1001.1","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066194","7.2.2.7.1.2","1016.0","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066194","7.2.2.7.1.2","1003.9","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066194","7.2.2.7.1.2","1004.6","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Men+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066194","7.2.2.7.1.2","999.1","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063962","7.2.3.1.1.1","4138.2","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063962","7.2.3.1.1.1","4137.3","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063962","7.2.3.1.1.1","4130.6","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063962","7.2.3.1.1.1","4150.9","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063962","7.2.3.1.1.1","4149.6","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063962","7.2.3.1.1.1","4181.3","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066041","7.2.3.1.1.2","4198.7","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066041","7.2.3.1.1.2","4114.6","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066041","7.2.3.1.1.2","4108.7","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066041","7.2.3.1.1.2","4135.0","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066041","7.2.3.1.1.2","4108.4","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066041","7.2.3.1.1.2","4146.0","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581331","7.2.3.8.1.1","3959.7","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581331","7.2.3.8.1.1","3963.7","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581331","7.2.3.8.1.1","3955.4","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581331","7.2.3.8.1.1","3981.4","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581331","7.2.3.8.1.1","3959.0","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581331","7.2.3.8.1.1","3991.7","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581332","7.2.3.8.1.2","4023.0","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581332","7.2.3.8.1.2","3936.2","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581332","7.2.3.8.1.2","3932.3","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581332","7.2.3.8.1.2","3946.3","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581332","7.2.3.8.1.2","3910.6","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581332","7.2.3.8.1.2","3958.3","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063989","7.2.3.2.1.1","585.3","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063989","7.2.3.2.1.1","586.3","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063989","7.2.3.2.1.1","586.3","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063989","7.2.3.2.1.1","599.2","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063989","7.2.3.2.1.1","592.7","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063989","7.2.3.2.1.1","605.5","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066068","7.2.3.2.1.2","661.8","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066068","7.2.3.2.1.2","551.0","","","","1"
"2024-10","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066068","7.2.3.2.1.2","553.5","","","","1"
"2024-11","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066068","7.2.3.2.1.2","569.6","","","","1"
"2024-12","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066068","7.2.3.2.1.2","557.5","","","","1"
"2025-01","Ontario","2021A000235","Labour force","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066068","7.2.3.2.1.2","565.4","","","","1"
"2024-08","Ontario","2021A000235","Labour force","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066095","7.2.3.3.1.2","239.5","","","","1"
"2024-09","Ontario","2021A000235","Labour force","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066095","7.2.3.3.1.2","180.0","","","","1"
